Event,District,Nature,How Received,Date,Physical Contact,Less Lethal,Launch Projectile,Drew Less Lethal,Draw Weapon,Taser Pointed,Taser Fired,Weapon Fired,Vehicle Pursuit,Foot Pursuit,Suspect Condition,Suspect Armed,Suspect Injured,Suspect Role,Officer Injured,Officer Exposed to BBP,Suspect Gender Female,Suspect Gender Male,Suspect Age,"Suspect Race White, Non-Hispanic","Suspect Race White, Hispanic","Suspect Race AA, Non-Hispanic","Suspect Race AA, Hispanic","Suspect Race Indian/Alaskan Native, Non-Hispanic","Suspect Race Indian/Alaskan Native, Hispanic","Suspect Race Asian/Pacific Islander, Non-Hispanic","Suspect Race Asian/Pacific Islander, Hispanic"
B23-43409,3,DRUGS,TELEPHONE,08/06/2023 02:32:16 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,true,ARRESTEE,false,false,,true,39,true,,,,,,,
B23-43508,5,DOMESTIC,911 LINE,08/06/2023 09:53:30 PM,false,false,false,false,true,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,40,true,,,,,,,
B23-44909,3,WELFARE,911 LINE,08/12/2023 02:32:35 PM,true,false,false,false,true,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,26,true,,,,,,,
B23-44915,2,INTOXICATED,TELEPHONE,08/12/2023 03:13:23 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,true,false,ARRESTEE OTHER,false,false,,true,39,,true,,,,,,
B23-44961,5,DISTURBANCE,TELEPHONE,08/12/2023 08:45:29 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,true,,41,,,,,,,,
B23-45009,1,TRAFFIC STOP,OFFICER REPORT,08/13/2023 06:31:20 AM,true,false,false,false,true,,,false,false,false,MENTALLY DISTURBED,false,true,ARRESTEE,false,false,,true,36,,,true,,,,,
B23-45183,,DOMESTIC,TELEPHONE,08/14/2023 03:56:46 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,INVOLVED,false,false,,true,26,true,,,,,,,
B23-45343,4,RECOVERD VT,911 LINE,08/14/2023 11:00:00 AM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,37,true,,,,,,,
B23-45668,4,RUNAWAY,911 LINE,08/15/2023 04:46:40 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,JUVENILE REFERREL,false,false,,true,14,,,true,,,,,
B23-45743,5,DOMESTIC,911 LINE,08/16/2023 12:26:14 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,true,ARRESTEE,false,false,,true,40,,,true,,,,,
B23-46201,3,WARRANT,TELEPHONE,08/17/2023 04:17:33 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE OTHER,false,false,,true,29,true,,,,,,,
B23-46781,5,ASSAULT,911 LINE,08/20/2023 12:51:20 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,true,ARRESTEE,false,false,true,,21,,,true,,,,,
B23-47143,5,TRAFFIC STOP,OFFICER REPORT,08/22/2023 09:51:20 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,MENTIONED,false,false,,true,65,true,,,,,,,
B23-47316,3,TRESPASS,TELEPHONE,08/22/2023 01:19:20 PM,true,false,false,false,false,,,false,false,false,UNKNOWN,false,false,ARRESTEE OTHER,false,false,true,,31,true,,,,,,,
B23-47626,4,DISTURBANCE,TELEPHONE,08/23/2023 05:01:51 PM,false,false,false,false,true,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,58,true,,,,,,,
B23-47627,1,DISTURBANCE,OFFICER REPORT,08/23/2023 05:13:57 PM,true,false,false,false,false,,,false,false,false,UNKNOWN,true,false,ARRESTEE,false,true,true,,27,true,,,,,,,
B23-48190,4,DISTURBANCE,TELEPHONE,08/26/2023 11:22:19 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE OTHER,false,false,,true,31,true,,,,,,,
B23-48283,1,WELFARE,911 LINE,08/26/2023 11:55:36 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE OTHER,false,false,,true,45,true,,,,,,,
B23-48466,1,SUSP ACT,OFFICER REPORT,08/27/2023 09:01:12 AM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE OTHER,false,false,,true,38,,,true,,,,,
B23-48509,4,DOMESTIC,911 LINE,08/27/2023 12:36:20 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,INVOLVED,false,false,,true,32,,,true,,,,,
B23-48854,1,MENTAL HEALTH,TELEPHONE,08/28/2023 07:15:29 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,INVOLVED,false,false,,true,16,,,true,,,,,
B23-49677,5,DISTURBANCE,911 LINE,08/31/2023 06:16:05 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE OTHER,false,false,,true,25,true,,,,,,,
B23-49689,3,TRAFFIC STOP,TELEPHONE,08/31/2023 04:40:23 PM,true,false,false,false,true,,,false,true,false,NORMAL,false,false,ARRESTEE OTHER,false,false,,true,32,true,,,,,,,
B23-50227,1,BURGLARY,TELEPHONE,09/03/2023 01:05:03 AM,true,false,false,false,true,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,32,,,true,,,,,
B23-50417,3,SUSP ACT,OFFICER REPORT,09/04/2023 01:39:13 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE OTHER,false,false,,true,40,true,,,,,,,
B23-50459,4,TRAFFIC STOP,OFFICER REPORT,09/04/2023 11:16:16 AM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE OTHER,false,false,true,,47,true,,,,,,,
B23-51566,5,DOMESTIC,TELEPHONE,09/08/2023 07:51:18 AM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,OFFENDER,false,false,true,,21,true,,,,,,,
B23-52164,2,TRAFFIC STOP,OFFICER REPORT,09/10/2023 10:27:54 PM,false,false,false,true,true,,,false,true,false,NORMAL,false,false,ARRESTEE,false,false,,true,49,true,,,,,,,
B23-46574,4,SERVICE,OFFICER REPORT,09/13/2023 11:18:09 AM,true,false,false,false,false,,,false,false,false,NORMAL,false,true,SUSPECT,true,false,,true,36,,true,,,,,,
B23-53014,2,TRAFFIC STOP,OFFICER REPORT,09/14/2023 12:01:53 AM,true,false,false,false,true,,,false,true,false,NORMAL,false,false,ARRESTEE OTHER,false,false,true,,40,,true,,,,,,
B23-53566,1,FIGHT,OFFICER REPORT,09/17/2023 01:53:52 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,true,,28,true,,,,,,,
B23-54293,3,WELFARE,TELEPHONE,09/19/2023 08:36:58 PM,true,false,false,false,false,,,false,false,true,NORMAL,false,false,ARRESTEE OTHER,false,false,,true,25,true,,,,,,,
B23-54430,3,WARRANT,911 LINE,09/20/2023 03:13:31 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE OTHER,false,false,true,,28,true,,,,,,,
B23-54381,5,WARRANT,911 LINE,09/20/2023 11:02:33 AM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,22,true,,,,,,,
B23-54381,5,WARRANT,911 LINE,09/20/2023 11:02:33 AM,false,false,false,false,false,,,false,true,false,NORMAL,false,false,MENTIONED,false,false,true,,30,,,,,,,,
B23-54589,1,WARRANT,TELEPHONE,09/21/2023 12:06:30 PM,true,false,false,false,false,,,false,false,true,NORMAL,false,false,ARRESTEE OTHER,false,false,true,,26,true,,,,,,,
B23-54730,5,ATL,TELEPHONE,09/22/2023 02:39:45 AM,true,false,false,false,true,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,24,true,,,,,,,
B23-55274,4,WARRANT,OFFICER REPORT,09/24/2023 06:21:19 PM,false,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE OTHER,false,false,,true,39,true,,,,,,,
B23-55542,5,DISTURBANCE,TELEPHONE,09/26/2023 05:24:53 AM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,34,true,,,,,,,
B23-56241,3,WELFARE,911 LINE,09/28/2023 06:00:55 PM,true,false,false,false,true,,,false,false,false,INTOXICATED,false,false,INVOLVED,false,false,true,,48,,,true,,,,,
B23-56466,4,SUSP ACT,TELEPHONE,09/29/2023 06:46:13 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,true,,32,true,,,,,,,
B23-56592,4,ACCIDENT,911 LINE,09/30/2023 10:48:42 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,true,false,true,,24,true,,true,,,,,
B23-56725,4,WELFARE,911 LINE,09/30/2023 11:00:17 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,JUVENILE REFERREL,false,false,,true,16,true,,,,,,,
B23-56898,1,DISTURBANCE,911 LINE,10/01/2023 05:28:54 PM,true,false,false,false,false,,,false,false,true,UNKNOWN,false,false,ARRESTEE,false,false,,true,33,true,,,,,,,
B23-57393,2,WELFARE,TELEPHONE,10/03/2023 07:59:28 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,INVOLVED,false,false,true,,20,true,,,,,,,
B23-58071,5,THEFT,911 LINE,10/06/2023 03:47:28 PM,true,false,false,false,true,,,false,true,true,INTOXICATED,false,false,ARRESTEE,false,false,,true,18,,,true,,,,,
B23-58320,5,FRAUD,911 LINE,10/07/2023 10:54:39 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,35,true,,,,,,,
B23-58971,5,SUSP ACT,OFFICER REPORT,10/10/2023 09:35:21 PM,true,false,false,false,true,,,false,false,false,NORMAL,true,false,ARRESTEE OTHER,false,false,,true,45,,,true,,,,,
B23-58969,4,DOMESTIC,911 LINE,10/11/2023 09:29:37 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE OTHER,false,false,,true,47,,,true,,,,,
B23-59201,4,WARRANT,OFFICER REPORT,10/11/2023 07:33:35 PM,false,false,false,false,false,,,false,false,true,NORMAL,false,false,ARRESTEE,false,false,,true,30,,,,,,,,
B23-59428,4,WARRANT,OFFICER REPORT,10/12/2023 06:00:11 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE OTHER,false,false,,true,26,,true,,,,,,
B23-59432,3,NATURE UNK,911 LINE,10/12/2023 06:21:56 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,OFFENDER,false,false,true,,21,true,,,,,,,
B23-59614,3,WARRANT,OFFICER REPORT,10/13/2023 06:24:49 PM,true,false,false,false,false,,,false,false,true,UNKNOWN,false,false,ARRESTEE OTHER,false,false,,true,40,true,,,,,,,
B23-60089,4,WEAPONS,911 LINE,10/16/2023 01:46:42 PM,true,false,false,false,true,,,false,false,false,NORMAL,true,false,ARRESTEE,false,false,,true,18,,,true,,,,,
B23-60089,4,WEAPONS,911 LINE,10/16/2023 01:46:42 PM,false,false,false,false,true,,,false,false,false,NORMAL,true,false,MENTIONED,false,false,,true,16,,,true,,,,,
B23-60089,4,WEAPONS,911 LINE,10/16/2023 01:46:42 PM,false,false,false,false,true,,,false,false,false,NORMAL,true,false,INVOVLED,false,false,true,,22,true,,,,,,,
B23-60369,5,WARRANT,TELEPHONE,10/17/2023 09:07:57 PM,false,false,false,false,true,,,false,false,false,UNKNOWN,false,false,ARRESTEE OTHER,false,false,,true,52,true,,,,,,,
B23-60371,1,WEAPONS,911 LINE,10/17/2023 09:18:29 PM,false,false,false,false,true,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,true,,45,true,,,,,,,
B23-63184,3,WARRANT,OFFICER REPORT,10/30/2023 04:57:48 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE OTHER,true,false,,true,26,true,,,,,,,
B23-60382,2,DISTURBANCE,OFFICER REPORT,10/18/2023 10:35:06 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE OTHER,false,false,,true,35,true,,,,,,,
B23-61215,1,WARRANT,OFFICER REPORT,10/26/2023 03:03:49 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE OTHER,false,false,,true,29,,,,,,,,
B23-61348,3,TRESPASS,911 LINE,10/22/2023 02:13:11 AM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE OTHER,false,false,,true,19,,,true,,,,,
B23-62181,2,INTOXICATED,911 LINE,10/26/2023 09:43:05 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,,true,27,,,true,,,,,
B23-62404,,TRAFFIC STOP,OFFICER REPORT,10/28/2023 12:42:53 AM,false,false,false,false,true,,,false,true,false,UNKNOWN,false,false,OFFENDER,false,false,,true,22,,,true,,,,,
B23-63611,1,SERVICE,TELEPHONE,11/01/2023 04:59:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,INVOLVED,false,false,,true,33,,,true,,,,,
B23-63689,1,SERVICE,OFFICER REPORT,11/02/2023 12:36:34 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE OTHER,false,false,,true,63,,,true,,,,,
B23-63831,1,TRESPASS,TELEPHONE,11/02/2023 04:07:21 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,true,,40,,true,,,,,,
B23-64088,2,WELFARE,911 LINE,11/04/2023 09:42:28 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,INVOLVED,false,false,true,,20,,,true,,,,,
B23-64720,5,DISTURBANCE,OFFICER REPORT,11/07/2023 02:55:26 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,true,ARRESTEE OTHER,false,false,,true,34,true,,,,,,,
B23-64888,4,TRESPASS,TELEPHONE,11/08/2023 01:54:16 AM,true,false,false,false,false,,,false,false,false,UNKNOWN,false,false,ARRESTEE OTHER,false,false,,true,68,true,,,,,,,
B23-65422,2,DOMESTIC,911 LINE,11/10/2023 01:15:00 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE OTHER,false,false,,true,23,,,true,,,,,
B23-65472,5,WARRANT,TELEPHONE,11/10/2023 08:12:24 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE OTHER,false,false,,true,23,true,,,,,,,
B23-65732,5,MENTAL HEALTH,911 LINE,11/12/2023 05:10:44 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,INVOLVED,false,false,,true,31,true,,,,,,,
B23-66290,1,SUS ACT,OFFICER REPORT,11/15/2023 01:40:32 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE OTHER,false,false,,true,21,true,,,,,,,
B23-66854,1,INDECENT EXP,TELEPHONE,11/17/2023 04:16:47 PM,true,false,false,false,false,,,false,false,false,UNKNOWN,false,true,ARRESTEE OTHER,false,false,true,,28,true,,,,,,,
B23-67070,2,ASSAULT,OFFICER REPORT,11/18/2023 08:53:55 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,true,,26,true,,,,,,,
B23-67177,5,WEAPONS,911 LINE,11/19/2023 04:17:23 PM,true,false,false,false,true,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,32,,,true,,,,,
B23-67103,,DOMESTIC,911 LINE,11/19/2023 12:41:23 AM,false,false,false,false,false,,,false,false,false,INTOXICATED,true,false,MENTIONED,false,false,,true,39,true,,,,,,,
B23-67535,4,TRESPASS,TELEPHONE,11/21/2023 07:56:10 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,46,true,,,,,,,
B23-67954,3,DISTURBANCE,911 LINE,11/24/2023 09:02:07 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRETEE OTHER,false,false,true,,40,true,,,,,,,
B23-68103,4,DISTURBANCE,911 LINE,11/26/2023 03:11:58 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,true,false,true,,24,,,true,,,,,
B23-69144,3,SUS ACT,TELEPHONE,12/01/2023 02:59:50 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,36,true,,,,,,,
B23-69361,4,WELFARE,911 LINE,12/02/2023 03:19:06 PM,true,false,false,false,false,,,false,false,true,NORMAL,false,false,MENTIONED,false,false,true,,16,true,,,,,,,
B23-69355,1,WARRANT,OFFICER REPORT,12/02/2023 02:42:38 PM,true,false,false,false,false,,,false,false,true,NORMAL,false,false,ARRESTEE OTHER,false,false,,true,30,,,true,,,,,
B23-69251,,WEAPONS,911 LINE,12/02/2023 02:10:57 AM,false,false,false,false,false,,,false,false,true,INTOXICATED,false,false,ARRESTEE OTHER,false,false,,true,20,true,,,,,,,
B23-69523,1,FRAUD,TELEPHONE,12/03/2023 02:27:28 PM,true,false,false,false,false,,,false,false,true,UNKNOWN,false,false,ARRESTEE,false,false,,true,37,true,,,,,,,
B23-69446,4,WEAPONS,911 LINE,12/03/2023 01:57:57 AM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,MENTIONED,false,false,true,,21,,,true,,,,,
B23-69446,4,WEAPONS,911 LINE,12/03/2023 01:57:57 AM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,MENTIONED,false,false,,true,15,,,true,,,,,
B23-69735,3,DOMESTIC,911 LINE,12/04/2023 04:36:56 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,JUVENILE REFERRAL,false,false,,true,17,true,,,,,,,
B23-69780,5,CIVIL,911 LINE,12/05/2023 09:01:31 PM,true,false,false,false,false,,,false,false,false,UNKNOWN,false,false,ARRESTEE OTHER,false,false,true,,32,,,true,,,,,
B23-70275,1,SERVICE,911 LINE,12/07/2023 03:33:15 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE OTHER,false,false,true,,21,true,,,,,,,
B23-70938,4,DISTURBANCE,911 LINE,12/11/2023 01:10:55 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,,true,44,true,,,,,,,
B23-71270,2,DISTURBANCE,911 LINE,12/12/2023 10:04:15 PM,true,false,false,false,false,,,false,false,true,MENTALLY DISTURBED,false,false,ARRESTEE OTHER,false,false,,true,40,true,,,,,,,
B23-71032,5,VEHICLE THEFT,OFFICER REPORT,12/13/2023 03:50:59 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,ARRESTEE OTHER,false,false,true,,38,true,,,,,,,
B23-71032,5,VEHICLE THEFT,OFFICER REPORT,12/13/2023 03:50:59 PM,true,false,false,false,true,,,false,false,false,NORMAL,true,false,ARRESTEE,false,false,,true,34,true,,,,,,,
B23-71782,4,ASSAULT,911 LINE,12/16/2023 01:03:16 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,OFFENDER,false,true,true,,25,,,true,,,,,
B23-71805,2,THEFT,TELEPHONE,12/16/2023 08:56:23 AM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,28,true,,,,,,,
B23-72017,5,MENTAL HEALTH,TELEPHONE,12/17/2023 06:21:21 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,INVOLVED,false,false,true,,47,true,,,,,,,
B23-71949,4,STABBING,911 LINE,12/17/2023 04:44:46 AM,false,true,false,false,false,,,false,false,false,UNKNOWN,false,false,ARRESTEE,false,false,true,,32,true,,true,,,,,
B23-72099,4,THEFT,OFFICER REPORT,12/18/2023 09:42:11 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE,false,false,,true,35,true,,,,,,,
B23-72568,4,TRAFFIC STOP,OFFICER REPORT,12/20/2023 04:46:54 PM,false,false,false,false,false,,,false,false,false,UNKNOWN,false,false,ARRESTEE OTHER,false,false,,true,46,,,true,,,,,
B23-72370,5,TRAFFIC STOP,OFFICER REPORT,12/20/2023 10:24:07 AM,false,false,false,false,true,,,false,false,false,NORMAL,true,false,ARRESTEE OTHER,false,false,,true,35,true,,,,,,,
B23-72747,5,DOMESTIC,911 LINE,12/21/2023 08:11:05 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,OFFENDER OTHER,false,false,true,,24,true,,,,,,,
B23-73001,3,WELFARE,911 LINE,12/23/2023 04:40:06 PM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,INVOLVED,false,false,,true,27,true,,,,,,,
B23-73121,4,DISTURBANCE,911 LINE,12/24/2023 04:33:24 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,OFFENDER,false,false,true,,10,,,true,,,,,
B23-73099,5,SERVICE,911 LINE,12/24/2023 02:40:30 PM,false,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,OFFENDER,false,false,true,,10,,,true,,,,,
B23-73513,5,TRAFFIC STOP,OFFICER REPORT,12/27/2023 05:29:55 PM,false,false,false,false,true,,,false,false,false,NORMAL,true,false,ARRESTEE,false,false,,true,46,true,,,,,,,
B23-73825,4,DOMESTIC,911 LINE,12/29/2023 02:42:18 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,57,true,,,,,,,
B23-73914,3,SUS ACT,911 LINE,12/30/2023 02:07:44 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE OTHER,false,false,,true,22,true,,,,,,,
B23-73908,5,TRAFFIC STOP,OFFICER REPORT,12/30/2023 01:28:42 AM,true,false,false,false,false,,,false,false,true,NORMAL,false,false,ARRESTEE,false,false,,true,34,,,true,,,,,
B24-00100,5,DISTURBANCE,TELEPHONE,01/01/2024 07:36:35 PM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,true,false,,true,34,true,,,,,,,
B24-00286,3,ALARM,TELEPHONE,01/02/2024 07:16:11 PM,false,true,false,false,true,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,18,true,,,,,,,
B24-00286,3,ALARM,TELEPHONE,01/02/2024 07:16:11 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,,true,17,,,true,,,,,
B24-01080,1,WELFARE,911 LINE,01/07/2024 02:37:15 AM,true,false,false,false,false,,,false,false,false,INTOXICATED,false,false,ARRESTEE OTHER,false,false,,true,38,,,true,,,,,
B24-01211,4,TRAFFIC STOP,OFFICER REPORT,01/08/2024 01:09:26 AM,false,false,false,false,true,,,false,false,false,UNKNOWN,true,false,ARRESTEE OTHER,false,false,,true,41,,,true,,,,,
B24-01474,4,DOMESTIC,TELEPHONE,01/09/2024 10:25:39 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,true,,22,,,true,,,,,
B24-01262,1,SERVICE,OFFICER REPORT,01/10/2024 09:58:00 AM,true,false,false,false,false,,,false,false,false,MENTALLY DISTURBED,false,false,ARRESTEE,false,false,true,,32,true,,,,,,,
B24-02149,3,DISTURBANCE,911 LINE,01/12/2024 07:53:14 AM,true,false,false,false,true,,,false,false,false,INTOXICATED,true,false,ARRESTEE,false,false,,true,28,true,,,,,,,
B24-00278,3,THEFT,TELEPHONE,01/12/2024 05:42:18 PM,true,false,false,false,false,,,false,false,false,NORMAL,false,false,ARRESTEE,false,false,true,,25,true,,,,,,,
B24-02261,3,BURGLARY,TELEPHONE,01/12/2024 06:45:30 PM,false,false,false,false,true,,,false,false,false,NORMAL,true,false,MENTIONED,false,false,,true,38,true,,,,,,,
B24-02261,3,BURGLARY,TELEPHONE,01/12/2024 06:45:30 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,MENTIONED,false,false,true,,27,,,,,,,,
B24-02261,3,BURGLARY,TELEPHONE,01/12/2024 06:45:30 PM,false,false,false,false,true,,,false,false,false,NORMAL,false,false,MENTIONED,false,false,true,,24,true,,,,,,,
B24-03217,5,BURGLARY,TELEPHONE,01/18/2024 01:40:00 PM,false,false,false,false,true,,,false,false,false,INTOXICATED,false,false,ARRESTEE OTHER,false,false,,true,33,true,,,,,,,
